Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.097 [0.074,0.119]",8.564e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,"0.085 [0.060,0.109]",1.824e-06,***,Triglycerides in Medium HDL
XL-VLDL-TG%,"0.083 [0.056,0.111]",5.201e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG,"0.083 [0.057,0.109]",5.973e-05,***,Triglycerides in Large HDL
Tyr,"0.080 [0.055,0.106]",2.296e-04,***,Tyrosine
MUFA%,"0.080 [0.056,0.104]",1.671e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-TG,"0.079 [0.055,0.103]",2.325e-05,***,Triglycerides in HDL
SFA,"0.076 [0.053,0.098]",1.071e-05,***,Saturated Fatty Acids
S-HDL-PL%,"0.075 [0.051,0.100]",3.391e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,"0.075 [0.050,0.099]",5.069e-04,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,"0.073 [0.048,0.098]",0.002,**,Phospholipids in Medium HDL
XXL-VLDL-TG,"0.072 [0.049,0.095]",3.295e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
HDL-PL,"0.071 [0.045,0.098]",0.022,*,Phospholipids in HDL
MUFA,"0.071 [0.049,0.094]",1.671e-04,***,Monounsaturated Fatty Acids
PC,"0.070 [0.045,0.094]",0.004,**,Phosphatidylcholines
Val,"0.069 [0.044,0.095]",0.022,*,Valine
XXL-VLDL-L,"0.068 [0.045,0.092]",0.003,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-HDL-TG,"0.068 [0.045,0.092]",0.003,**,Triglycerides in Very Large HDL
S-HDL-TG,"0.066 [0.041,0.091]",0.043,*,Triglycerides in Small HDL
XXL-VLDL-P,"0.066 [0.042,0.089]",0.007,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-TG,"0.065 [0.042,0.089]",0.016,*,Total-Triglycerides
XL-VLDL-TG,"0.065 [0.041,0.089]",0.021,*,Triglycerides in Very Large VLDL
Phosphoglyc,"0.065 [0.041,0.088]",0.025,*,Phosphoglycerides
S-HDL-PL,"0.064 [0.041,0.088]",0.024,*,Phospholipids in Small HDL
XXL-VLDL-PL,"0.063 [0.039,0.086]",0.038,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-FC%,"-0.057 [-0.079,-0.036]",0.039,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,"-0.060 [-0.082,-0.037]",0.040,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,"-0.062 [-0.085,-0.039]",0.023,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"-0.063 [-0.086,-0.039]",0.038,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-CE%,"-0.064 [-0.087,-0.040]",0.021,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LA%,"-0.069 [-0.093,-0.045]",0.003,**,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-C%,"-0.076 [-0.099,-0.052]",5.795e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,"-0.077 [-0.100,-0.053]",5.535e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,"-0.077 [-0.102,-0.051]",8.779e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,"-0.080 [-0.105,-0.055]",1.181e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,"-0.084 [-0.109,-0.060]",4.821e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,"-0.089 [-0.115,-0.064]",2.918e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"-0.091 [-0.117,-0.066]",5.212e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6%,"-0.094 [-0.117,-0.071]",2.206e-10,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-0.098 [-0.122,-0.075]",1.561e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"-0.107 [-0.130,-0.084]",1.978e-14,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"-0.108 [-0.132,-0.084]",4.641e-13,***,Degree of Unsaturation
