Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"0.066 [0.046,0.087]",3.222e-05,***,Lactate
Total-C,"0.011 [-0.010,0.032]",1.000,,Total-Cholesterol
M-LDL-FC%,"0.010 [-0.011,0.031]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,"0.009 [-0.012,0.030]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"0.007 [-0.014,0.028]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Gln,"-0.002 [-0.023,0.019]",1.000,,Glutamine
M-LDL-CE%,"-0.006 [-0.028,0.015]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,"-0.006 [-0.027,0.015]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,"-0.006 [-0.030,0.017]",1.000,,Tyrosine
MUFA%,"-0.007 [-0.028,0.015]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
