Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.159 [0.098,0.220]",0.068,,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"0.154 [0.093,0.215]",0.194,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,"0.150 [0.089,0.212]",0.363,,Triglycerides to Total-Lipids in Very Small VLDL percentage
Total-FA,"0.054 [-0.006,0.113]",1.000,,Total-Fatty Acids
VLDL-FC,"0.008 [-0.054,0.070]",1.000,,Free Cholesterol in VLDL
Omega-6/Omega-3,"-0.005 [-0.065,0.056]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA%,"-0.079 [-0.138,-0.019]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,"-0.146 [-0.206,-0.086]",0.457,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.147 [-0.209,-0.086]",0.645,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.157 [-0.218,-0.096]",0.119,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
