Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"67.581 [38.802,96.360]",0.961,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"39.136 [10.625,67.648]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"36.197 [8.714,63.680]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"21.199 [-6.281,48.679]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,"18.902 [-9.825,47.630]",1.000,,Cholesteryl Esters in VLDL
Omega-3,"-4.439 [-33.119,24.242]",1.000,,Omega-3 Fatty Acids
MUFA,"-25.989 [-53.456,1.478]",1.000,,Monounsaturated Fatty Acids
SFA,"-33.841 [-60.961,-6.721]",1.000,,Saturated Fatty Acids
SFA%,"-51.848 [-78.062,-25.634]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"-87.538 [-115.537,-59.539]",2.095e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
