Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"6.117 [0.681,11.552]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"4.686 [-1.837,11.210]",1.000,,Cholesteryl Esters in HDL
Total-CE,"3.061 [-2.597,8.719]",1.000,,Total-Esterified Cholesterol
VLDL-CE,"1.408 [-4.278,7.093]",1.000,,Cholesteryl Esters in VLDL
LDL-CE,"1.300 [-4.244,6.845]",1.000,,Cholesteryl Esters in LDL
Tyr,"-0.389 [-6.356,5.577]",1.000,,Tyrosine
Leu,"-1.230 [-6.868,4.407]",1.000,,Leucine
Ile,"-1.246 [-6.805,4.314]",1.000,,Isoleucine
Total-BCAA,"-1.457 [-7.264,4.350]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,"-2.541 [-8.128,3.047]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
