Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.009 [0.007,0.011]",5.952e-18,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.008 [0.006,0.010]",1.482e-13,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.008 [0.006,0.010]",1.670e-11,***,Degree of Unsaturation
DHA%,"0.007 [0.005,0.009]",8.420e-09,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,"0.006 [0.004,0.008]",1.708e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Creatinine,"0.006 [0.004,0.008]",0.002,**,Creatinine
Omega-3%,"0.006 [0.004,0.007]",3.817e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,"0.005 [0.004,0.007]",5.581e-04,***,Linoleic Acid to Total-Fatty Acids percentage
SFA,"-0.005 [-0.006,-0.003]",0.014,*,Saturated Fatty Acids
XXL-VLDL-PL,"-0.005 [-0.006,-0.003]",0.041,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"-0.005 [-0.007,-0.003]",0.032,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"-0.005 [-0.007,-0.003]",0.036,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"-0.005 [-0.007,-0.003]",0.014,*,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"-0.005 [-0.007,-0.003]",0.013,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Lactate,"-0.005 [-0.007,-0.003]",0.002,**,Lactate
Pyruvate,"-0.005 [-0.006,-0.003]",1.083e-05,***,Pyruvate
3-Hydroxybutyrate,"-0.005 [-0.007,-0.003]",0.034,*,3-Hydroxybutyrate
MUFA,"-0.006 [-0.008,-0.004]",3.184e-07,***,Monounsaturated Fatty Acids
MUFA%,"-0.009 [-0.011,-0.007]",3.995e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-0.009 [-0.011,-0.008]",7.060e-19,***,Glycoprotein Acetyls
