Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.061 [0.041,0.081]",2.817e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,"0.050 [0.030,0.071]",0.413,,Phospholipids in Medium HDL
Omega-6/Omega-3,"0.050 [0.031,0.070]",0.058,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL,"0.048 [0.028,0.067]",0.368,,Phospholipids in Small HDL
GlycA,"0.047 [0.027,0.067]",0.931,,Glycoprotein Acetyls
PUFA%,"-0.056 [-0.075,-0.038]",8.835e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"-0.061 [-0.080,-0.041]",3.018e-04,***,Degree of Unsaturation
DHA%,"-0.062 [-0.081,-0.043]",3.260e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.062 [-0.081,-0.042]",1.078e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3%,"-0.065 [-0.085,-0.046]",8.134e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
