Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,"0.014 [-0.005,0.033]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,"0.010 [-0.009,0.030]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-PL%,"0.004 [-0.015,0.024]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"0.003 [-0.016,0.021]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,"0.001 [-0.018,0.020]",1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-PL%,"-0.001 [-0.021,0.018]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-FC,"-0.004 [-0.027,0.020]",1.000,,Free Cholesterol in HDL
Glu,"-0.007 [-0.025,0.012]",1.000,,Glucose
Creatinine,"-0.018 [-0.038,0.003]",1.000,,Creatinine
Citrate,"-0.031 [-0.051,-0.011]",1.000,,Citrate
