Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"46.792 [9.943,83.641]",1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,"38.846 [8.549,69.143]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,"31.022 [-0.172,62.217]",1.000,,Total-Esterified Cholesterol
Total-C,"28.612 [-2.419,59.643]",1.000,,Total-Cholesterol
LDL-CE,"20.702 [-10.145,51.549]",1.000,,Cholesteryl Esters in LDL
ApoB/ApoA1,"-2.322 [-33.849,29.206]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,"-3.673 [-35.384,28.037]",1.000,,VLDL Cholesterol
Val,"-12.800 [-45.761,20.162]",1.000,,Valine
Total-BCAA,"-14.334 [-47.077,18.409]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,"-24.817 [-55.723,6.089]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
