Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"25.510 [5.590,45.430]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"25.347 [5.377,45.317]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"23.138 [3.056,43.221]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA,"5.051 [-15.306,25.408]",1.000,,Linoleic Acid
Omega-3%,"1.469 [-19.152,22.090]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-CE,"-0.157 [-20.463,20.148]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"-1.440 [-22.187,19.307]",1.000,,VLDL Cholesterol
SFA%,"-7.733 [-26.745,11.279]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"-22.352 [-42.823,-1.880]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"-27.746 [-48.575,-6.916]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
