Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.3098,0.2614,Glycoprotein Acetyls
LA%,0.0963,0.2305,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.2598,0.1516,Albumin
L-LDL-TG%,0.0743,0.1501,Triglycerides to Total-Lipids in Large LDL percentage
IDL-CE%,0.0378,0.0460,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-P,0.0270,0.0239,Concentration of Small LDL Particles
Creatinine,0.0317,0.0212,Creatinine
L-HDL-PL%,0.0127,0.0172,Phospholipids to Total-Lipids in Large HDL percentage
Glu,0.0293,0.0151,Glucose
M-LDL-L,0.0105,0.0140,Total-Lipids in Medium LDL
L-LDL-C%,0.0135,0.0118,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-PL%,0.0152,0.0101,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL,0.0070,0.0085,Phospholipids in Medium LDL
L-HDL-CE%,0.0190,0.0070,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-CE,0.0057,0.0046,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-L,0.0037,0.0044,Total-Lipids in Medium VLDL
His,0.0097,0.0040,Histidine
IDL-TG%,0.0025,0.0025,Triglycerides to Total-Lipids in IDL percentage
M-LDL-CE,0.0018,0.0024,Cholesteryl Esters in Medium LDL
Phe,0.0068,0.0020,Phenylalanine
S-LDL-CE%,0.0030,0.0018,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-C%,0.0018,0.0012,Cholesterol to Total-Lipids in IDL percentage
Citrate,0.0030,0.0011,Citrate
VLDL-size,0.0018,0.0009,Average Diameter for VLDL Particles
Leu,0.0027,0.0008,Leucine
Acetoacetate,0.0018,0.0007,Acetoacetate
S-LDL-CE,0.0010,0.0007,Cholesteryl Esters in Small LDL
Glu-lactate,0.0020,0.0007,Glucose-lactate
LA,0.0007,0.0006,Linoleic Acid
Acetone,0.0017,0.0006,Acetone
XS-VLDL-PL%,0.0008,0.0005,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0013,0.0004,Acetate
Val,0.0012,0.0004,Valine
XXL-VLDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0008,0.0002,Tyrosine
IDL-FC%,0.0005,0.0001,Free Cholesterol to Total-Lipids in IDL percentage
IDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,0.0003,9.7424e-05,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,0.0003,9.6999e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-PL%,0.0002,4.3317e-05,Phospholipids to Total-Lipids in Large VLDL percentage
