Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1533,0.1541,Albumin
L-LDL-C%,0.0715,0.1436,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.1280,0.0982,Glycoprotein Acetyls
IDL-CE%,0.0610,0.0948,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0940,0.0827,Creatinine
IDL-FC%,0.0677,0.0782,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.0482,0.0407,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu-lactate,0.0305,0.0316,Glucose-lactate
LA,0.0370,0.0282,Linoleic Acid
Lactate,0.0337,0.0264,Lactate
3-Hydroxybutyrate,0.0318,0.0253,3-Hydroxybutyrate
Glu,0.0237,0.0188,Glucose
L-VLDL-PL%,0.0238,0.0178,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-PL,0.0188,0.0175,Phospholipids in Small HDL
Val,0.0188,0.0165,Valine
Citrate,0.0155,0.0154,Citrate
Leu,0.0133,0.0134,Leucine
XS-VLDL-FC%,0.0110,0.0117,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
His,0.0160,0.0099,Histidine
Unsaturation,0.0097,0.0069,Degree of Unsaturation
Tyr,0.0103,0.0063,Tyrosine
XL-HDL-FC,0.0058,0.0051,Free Cholesterol in Very Large HDL
Acetoacetate,0.0077,0.0050,Acetoacetate
IDL-PL%,0.0052,0.0044,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0048,0.0043,Glycine
Sc-ala,0.0055,0.0038,Spectrometer-corrected alanine
LA%,0.0070,0.0038,Linoleic Acid to Total-Fatty Acids percentage
Acetate,0.0060,0.0037,Acetate
Ile,0.0033,0.0034,Isoleucine
LDL-size,0.0028,0.0033,Average Diameter for LDL Particles
Pyruvate,0.0043,0.0033,Pyruvate
Gln,0.0035,0.0031,Glutamine
MUFA%,0.0047,0.0029,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,0.0027,0.0025,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,0.0020,0.0024,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0048,0.0021,Phenylalanine
Total-BCAA,0.0020,0.0019,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-FC%,0.0018,0.0014,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3,0.0017,0.0012,Omega-3 Fatty Acids
XXL-VLDL-PL%,0.0015,0.0010,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.0013,0.0008,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,0.0010,0.0007,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-size,0.0008,0.0006,Average Diameter for VLDL Particles
XL-HDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-3%,0.0003,0.0002,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0002,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0002,0.0001,Alanine
Acetone,0.0002,8.9858e-05,Acetone
