Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1017,0.0963,Creatinine
Glu,0.0866,0.0746,Glucose
Acetoacetate,0.0742,0.0731,Acetoacetate
Acetone,0.0856,0.0670,Acetone
His,0.0357,0.0455,Histidine
XXL-VLDL-CE%,0.0365,0.0366,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0492,0.0347,Glutamine
Gly,0.0327,0.0347,Glycine
Glu-lactate,0.0275,0.0345,Glucose-lactate
Citrate,0.0280,0.0315,Citrate
DHA,0.0339,0.0305,Docosahexaenoic Acid
Omega-6/Omega-3,0.0398,0.0295,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Pyruvate,0.0172,0.0282,Pyruvate
XXL-VLDL-FC%,0.0262,0.0248,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0218,0.0242,Isoleucine
L-LDL-TG%,0.0207,0.0215,Triglycerides to Total-Lipids in Large LDL percentage
Acetate,0.0229,0.0208,Acetate
MUFA%,0.0193,0.0197,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0207,0.0181,Lactate
Phe,0.0102,0.0180,Phenylalanine
GlycA,0.0158,0.0168,Glycoprotein Acetyls
Leu,0.0102,0.0152,Leucine
Tyr,0.0160,0.0142,Tyrosine
LDL-size,0.0093,0.0130,Average Diameter for LDL Particles
IDL-PL%,0.0075,0.0127,Phospholipids to Total-Lipids in IDL percentage
Ala,0.0127,0.0122,Alanine
3-Hydroxybutyrate,0.0105,0.0106,3-Hydroxybutyrate
Sc-ala,0.0083,0.0103,Spectrometer-corrected alanine
LA%,0.0103,0.0100,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-PL%,0.0055,0.0098,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0058,0.0093,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0088,0.0088,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6%,0.0052,0.0086,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0043,0.0066,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0042,0.0063,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0097,0.0061,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0052,0.0053,Albumin
M-HDL-CE,0.0068,0.0052,Cholesteryl Esters in Medium HDL
IDL-CE%,0.0058,0.0049,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-TG,0.0045,0.0048,Triglycerides in Large HDL
XS-VLDL-FC%,0.0028,0.0042,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-size,0.0043,0.0040,Average Diameter for VLDL Particles
Omega-3,0.0067,0.0040,Omega-3 Fatty Acids
Total-BCAA,0.0017,0.0030,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA%,0.0030,0.0028,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.0045,0.0027,Free Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,0.0028,0.0027,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0022,0.0024,Valine
L-HDL-TG%,0.0018,0.0023,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.0017,0.0022,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-HDL-FC,0.0013,0.0022,Free Cholesterol in Very Large HDL
S-LDL-PL%,0.0013,0.0020,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0022,0.0020,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0012,0.0020,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0013,0.0018,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.0015,0.0014,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0003,0.0011,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-TG%,0.0005,0.0008,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0010,0.0008,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-C%,0.0007,0.0006,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0002,0.0001,Degree of Unsaturation
