Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.0932,0.0807,Glycoprotein Acetyls
LDL-size,0.0828,0.0688,Average Diameter for LDL Particles
XXL-VLDL-PL%,0.0342,0.0608,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0620,0.0567,Glycine
Sc-ala,0.0518,0.0564,Spectrometer-corrected alanine
Ile,0.0342,0.0486,Isoleucine
Albumin,0.0463,0.0413,Albumin
Val,0.0562,0.0395,Valine
M-LDL-C%,0.0538,0.0393,Cholesterol to Total-Lipids in Medium LDL percentage
Gln,0.0307,0.0390,Glutamine
L-LDL-C%,0.0397,0.0336,Cholesterol to Total-Lipids in Large LDL percentage
Lactate,0.0247,0.0307,Lactate
Phe,0.0305,0.0273,Phenylalanine
IDL-FC%,0.0160,0.0234,Free Cholesterol to Total-Lipids in IDL percentage
Creatinine,0.0257,0.0227,Creatinine
His,0.0318,0.0223,Histidine
MUFA%,0.0267,0.0203,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0205,0.0203,Acetate
Ala,0.0172,0.0201,Alanine
L-LDL-PL%,0.0213,0.0194,Phospholipids to Total-Lipids in Large LDL percentage
Citrate,0.0125,0.0179,Citrate
Acetone,0.0197,0.0179,Acetone
Leu,0.0128,0.0167,Leucine
Pyruvate,0.0167,0.0156,Pyruvate
L-HDL-PL%,0.0143,0.0144,Phospholipids to Total-Lipids in Large HDL percentage
IDL-CE%,0.0093,0.0132,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu-lactate,0.0082,0.0130,Glucose-lactate
3-Hydroxybutyrate,0.0125,0.0121,3-Hydroxybutyrate
XS-VLDL-FC%,0.0093,0.0116,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0085,0.0104,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.0077,0.0101,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-PL%,0.0063,0.0089,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0080,0.0084,Acetoacetate
Glu,0.0037,0.0079,Glucose
Tyr,0.0068,0.0078,Tyrosine
XXL-VLDL-FC%,0.0057,0.0052,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0015,0.0037,Docosahexaenoic Acid
L-VLDL-TG%,0.0047,0.0035,Triglycerides to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0037,0.0031,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG%,0.0038,0.0031,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0027,0.0029,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,0.0013,0.0025,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0017,0.0023,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.0030,0.0022,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-3,0.0035,0.0022,Omega-3 Fatty Acids
XS-VLDL-PL%,0.0015,0.0021,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,0.0022,0.0019,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-CE%,0.0025,0.0016,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-3%,0.0008,0.0015,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0013,0.0015,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE%,0.0015,0.0014,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.0020,0.0011,Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-FC%,0.0005,0.0008,Free Cholesterol to Total-Lipids in Large VLDL percentage
Unsaturation,0.0007,0.0004,Degree of Unsaturation
