Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.0440,0.1755,Cholesteryl Esters in IDL
LA,0.0880,0.1342,Linoleic Acid
Creatinine,0.1880,0.1336,Creatinine
L-LDL-TG%,0.0765,0.0848,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0663,0.0820,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0370,0.0472,Cholesteryl Esters to Total-Lipids in IDL percentage
GlycA,0.0552,0.0309,Glycoprotein Acetyls
Albumin,0.0683,0.0308,Albumin
Citrate,0.0375,0.0276,Citrate
Total-CE,0.0072,0.0269,Total-Esterified Cholesterol
3-Hydroxybutyrate,0.0430,0.0247,3-Hydroxybutyrate
Gly,0.0437,0.0233,Glycine
S-LDL-CE%,0.0307,0.0216,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-FC%,0.0193,0.0167,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0272,0.0158,Phenylalanine
Leu,0.0210,0.0126,Leucine
Tyr,0.0100,0.0107,Tyrosine
Total-C,0.0023,0.0104,Total-Cholesterol
L-LDL-FC,0.0030,0.0100,Free Cholesterol in Large LDL
XS-VLDL-FC%,0.0117,0.0088,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetone,0.0163,0.0086,Acetone
His,0.0138,0.0072,Histidine
IDL-C,0.0033,0.0064,Cholesterol in IDL
LA%,0.0073,0.0058,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0133,0.0054,Acetoacetate
XS-VLDL-PL%,0.0138,0.0050,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.0043,0.0048,Cholesterol to Total-Lipids in Small LDL percentage
Ile,0.0087,0.0047,Isoleucine
Omega-3,0.0055,0.0041,Omega-3 Fatty Acids
DHA,0.0072,0.0038,Docosahexaenoic Acid
Glu-lactate,0.0070,0.0032,Glucose-lactate
Sc-ala,0.0030,0.0029,Spectrometer-corrected alanine
PUFA%,0.0025,0.0018,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0027,0.0017,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0035,0.0016,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0018,0.0015,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu,0.0013,0.0009,Glucose
S-HDL-FC%,0.0017,0.0007,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0007,0.0007,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-PL%,0.0010,0.0006,Phospholipids to Total-Lipids in Small LDL percentage
Lactate,0.0007,0.0003,Lactate
Acetate,0.0003,0.0002,Acetate
Gln,0.0003,0.0002,Glutamine
