Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA,0.1287,0.1293,Linoleic Acid
L-LDL-C%,0.0552,0.1285,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0643,0.1170,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0897,0.1084,Creatinine
GlycA,0.1453,0.1055,Glycoprotein Acetyls
L-LDL-TG%,0.0568,0.0809,Triglycerides to Total-Lipids in Large LDL percentage
LA%,0.0617,0.0427,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0643,0.0420,Albumin
Glu-lactate,0.0375,0.0290,Glucose-lactate
3-Hydroxybutyrate,0.0408,0.0260,3-Hydroxybutyrate
Ile,0.0238,0.0228,Isoleucine
Leu,0.0328,0.0183,Leucine
IDL-P,0.0172,0.0173,Concentration of IDL Particles
Val,0.0230,0.0140,Valine
IDL-CE,0.0052,0.0123,Cholesteryl Esters in IDL
Sc-ala,0.0160,0.0108,Spectrometer-corrected alanine
IDL-FC%,0.0157,0.0102,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0127,0.0099,Glucose
S-HDL-CE,0.0185,0.0092,Cholesteryl Esters in Small HDL
L-LDL-CE%,0.0117,0.0073,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-BCAA,0.0108,0.0071,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Citrate,0.0065,0.0050,Citrate
XXL-VLDL-FC%,0.0053,0.0042,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA,0.0027,0.0039,Polyunsaturated Fatty Acids
Tyr,0.0068,0.0036,Tyrosine
Gln,0.0052,0.0035,Glutamine
XL-HDL-FC,0.0030,0.0032,Free Cholesterol in Very Large HDL
His,0.0057,0.0032,Histidine
L-LDL-FC,0.0007,0.0030,Free Cholesterol in Large LDL
S-HDL-FC%,0.0043,0.0023,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3,0.0037,0.0021,Omega-3 Fatty Acids
S-LDL-PL%,0.0038,0.0019,Phospholipids to Total-Lipids in Small LDL percentage
Acetone,0.0030,0.0018,Acetone
XL-HDL-CE%,0.0015,0.0017,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0013,0.0015,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-TG%,0.0008,0.0014,Triglycerides to Total-Lipids in Large VLDL percentage
Lactate,0.0020,0.0013,Lactate
XXL-VLDL-PL%,0.0010,0.0012,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0012,0.0010,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0023,0.0010,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0013,0.0008,Glycine
SFA%,0.0010,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0005,0.0005,Average Diameter for LDL Particles
Acetoacetate,0.0008,0.0005,Acetoacetate
XS-VLDL-FC%,0.0010,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0008,0.0004,Phospholipids to Total-Lipids in IDL percentage
DHA,0.0005,0.0003,Docosahexaenoic Acid
Phe,0.0005,0.0003,Phenylalanine
Pyruvate,0.0005,0.0003,Pyruvate
Omega-3%,0.0002,0.0002,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0003,0.0002,Acetate
