Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.2427,0.2074,Albumin
LA%,0.0895,0.1710,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-TG%,0.0583,0.1700,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.1172,0.0944,Glycoprotein Acetyls
Creatinine,0.0670,0.0484,Creatinine
His,0.0712,0.0434,Histidine
S-LDL-C%,0.0362,0.0419,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.0400,0.0324,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0423,0.0304,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,0.0390,0.0272,3-Hydroxybutyrate
S-LDL-PL%,0.0280,0.0235,Phospholipids to Total-Lipids in Small LDL percentage
Acetoacetate,0.0260,0.0217,Acetoacetate
IDL-TG,0.0250,0.0147,Triglycerides in IDL
IDL-CE%,0.0127,0.0138,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu,0.0137,0.0078,Glucose
DHA%,0.0097,0.0051,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-TG%,0.0060,0.0050,Triglycerides to Total-Lipids in Medium LDL percentage
LA,0.0062,0.0050,Linoleic Acid
Omega-3%,0.0097,0.0050,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0062,0.0045,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0095,0.0044,Citrate
S-HDL-FC%,0.0067,0.0036,Free Cholesterol to Total-Lipids in Small HDL percentage
Glu-lactate,0.0043,0.0025,Glucose-lactate
Val,0.0043,0.0024,Valine
XXL-VLDL-PL%,0.0037,0.0021,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-FC,0.0027,0.0017,Free Cholesterol in HDL
L-HDL-TG,0.0033,0.0016,Triglycerides in Large HDL
Leu,0.0037,0.0016,Leucine
Gly,0.0037,0.0015,Glycine
L-LDL-TG,0.0020,0.0011,Triglycerides in Large LDL
XL-HDL-FC,0.0018,0.0010,Free Cholesterol in Very Large HDL
IDL-FC%,0.0018,0.0010,Free Cholesterol to Total-Lipids in IDL percentage
DHA,0.0018,0.0008,Docosahexaenoic Acid
IDL-PL%,0.0010,0.0006,Phospholipids to Total-Lipids in IDL percentage
LDL-size,0.0012,0.0005,Average Diameter for LDL Particles
XL-HDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0007,0.0004,Spectrometer-corrected alanine
Ala,0.0005,0.0002,Alanine
Total-BCAA,0.0003,0.0001,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
