Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0697,0.1509,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0642,0.1363,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.1637,0.1027,Albumin
S-LDL-CE%,0.0692,0.0777,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Creatinine,0.0677,0.0682,Creatinine
GlycA,0.1132,0.0678,Glycoprotein Acetyls
IDL-CE,0.0263,0.0589,Cholesteryl Esters in IDL
XL-HDL-TG,0.0460,0.0551,Triglycerides in Very Large HDL
L-LDL-TG%,0.0515,0.0480,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0422,0.0369,Linoleic Acid
Tyr,0.0423,0.0286,Tyrosine
Gln,0.0288,0.0253,Glutamine
Glu,0.0270,0.0213,Glucose
Glu-lactate,0.0128,0.0091,Glucose-lactate
M-LDL-C%,0.0135,0.0091,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0152,0.0089,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG%,0.0088,0.0086,Triglycerides to Total-Lipids in IDL percentage
Omega-6%,0.0123,0.0076,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0118,0.0075,Free Cholesterol to Total-Lipids in IDL percentage
MUFA%,0.0113,0.0070,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0092,0.0057,Acetoacetate
LA%,0.0120,0.0056,Linoleic Acid to Total-Fatty Acids percentage
IDL-C%,0.0027,0.0049,Cholesterol to Total-Lipids in IDL percentage
Gly,0.0077,0.0047,Glycine
Omega-3,0.0035,0.0042,Omega-3 Fatty Acids
IDL-PL%,0.0055,0.0042,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0065,0.0041,Citrate
Sc-ala,0.0050,0.0040,Spectrometer-corrected alanine
Phe,0.0065,0.0036,Phenylalanine
PUFA%,0.0057,0.0033,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0053,0.0027,3-Hydroxybutyrate
Val,0.0030,0.0017,Valine
Lactate,0.0022,0.0017,Lactate
Ala,0.0038,0.0015,Alanine
L-LDL-CE%,0.0025,0.0015,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0032,0.0015,Phospholipids to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0030,0.0014,Pyruvate
Omega-3%,0.0025,0.0012,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0017,0.0011,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
His,0.0017,0.0010,Histidine
Leu,0.0012,0.0010,Leucine
L-HDL-TG,0.0017,0.0009,Triglycerides in Large HDL
Unsaturation,0.0023,0.0008,Degree of Unsaturation
DHA%,0.0015,0.0008,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetone,0.0012,0.0005,Acetone
Acetate,0.0010,0.0003,Acetate
SFA%,0.0003,0.0003,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.0002,8.2500e-05,Phospholipids to Total-Lipids in Medium HDL percentage
