Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2150,0.2671,Glycoprotein Acetyls
Val,0.0857,0.0877,Valine
Albumin,0.0802,0.0762,Albumin
Gln,0.0785,0.0688,Glutamine
Creatinine,0.0695,0.0632,Creatinine
IDL-CE%,0.0443,0.0395,Cholesteryl Esters to Total-Lipids in IDL percentage
Pyruvate,0.0337,0.0309,Pyruvate
Citrate,0.0287,0.0264,Citrate
Glu,0.0322,0.0261,Glucose
Gly,0.0213,0.0207,Glycine
Tyr,0.0168,0.0191,Tyrosine
SFA%,0.0215,0.0185,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0198,0.0182,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ala,0.0195,0.0178,Alanine
IDL-FC%,0.0178,0.0167,Free Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0158,0.0137,Glucose-lactate
XL-HDL-C%,0.0167,0.0132,Cholesterol to Total-Lipids in Very Large HDL percentage
Acetone,0.0148,0.0129,Acetone
Acetate,0.0090,0.0117,Acetate
XXL-VLDL-TG%,0.0113,0.0117,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0098,0.0102,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-HDL-CE%,0.0065,0.0096,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-3,0.0120,0.0092,Omega-3 Fatty Acids
Unsaturation,0.0097,0.0085,Degree of Unsaturation
Lactate,0.0090,0.0084,Lactate
Leu,0.0078,0.0083,Leucine
MUFA%,0.0068,0.0074,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0073,0.0066,Phospholipids to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0060,0.0061,3-Hydroxybutyrate
XXL-VLDL-CE,0.0062,0.0056,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Phe,0.0063,0.0053,Phenylalanine
XL-HDL-CE%,0.0058,0.0047,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0045,0.0041,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.0038,0.0040,Free Cholesterol to Total-Lipids in Small HDL percentage
DHA,0.0033,0.0039,Docosahexaenoic Acid
Sc-ala,0.0040,0.0039,Spectrometer-corrected alanine
LDL-size,0.0052,0.0037,Average Diameter for LDL Particles
Acetoacetate,0.0037,0.0034,Acetoacetate
PUFA%,0.0033,0.0033,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0040,0.0030,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-PL%,0.0028,0.0030,Phospholipids to Total-Lipids in Large LDL percentage
Ile,0.0033,0.0029,Isoleucine
M-LDL-P,0.0027,0.0029,Concentration of Medium LDL Particles
LA%,0.0020,0.0019,Linoleic Acid to Total-Fatty Acids percentage
His,0.0027,0.0019,Histidine
XS-VLDL-FC%,0.0020,0.0014,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,0.0013,0.0014,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,0.0015,0.0012,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0008,0.0010,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0012,0.0007,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.0003,0.0004,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0002,0.0002,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Large VLDL percentage
