Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2618,0.2537,Glycoprotein Acetyls
Albumin,0.1758,0.2019,Albumin
L-LDL-TG%,0.0642,0.1464,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,0.0820,0.0695,Creatinine
IDL-C%,0.0348,0.0580,Cholesterol to Total-Lipids in IDL percentage
LA%,0.0352,0.0321,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0445,0.0265,Glucose
Total-BCAA,0.0337,0.0258,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-CE%,0.0230,0.0210,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.0187,0.0157,Valine
XL-HDL-PL%,0.0268,0.0155,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-P,0.0165,0.0141,Concentration of Small LDL Particles
S-LDL-L,0.0163,0.0138,Total-Lipids in Small LDL
Gly,0.0180,0.0098,Glycine
S-LDL-C%,0.0137,0.0094,Cholesterol to Total-Lipids in Small LDL percentage
Leu,0.0130,0.0085,Leucine
IDL-PL%,0.0107,0.0074,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-CE,0.0122,0.0073,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-CE%,0.0093,0.0071,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-P,0.0073,0.0063,Concentration of Medium LDL Particles
Citrate,0.0095,0.0056,Citrate
Glu-lactate,0.0082,0.0050,Glucose-lactate
S-LDL-CE,0.0052,0.0040,Cholesteryl Esters in Small LDL
VLDL-size,0.0053,0.0036,Average Diameter for VLDL Particles
Phe,0.0062,0.0031,Phenylalanine
IDL-TG%,0.0030,0.0030,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0047,0.0029,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-PL,0.0037,0.0025,Phospholipids in HDL
XL-HDL-C%,0.0035,0.0022,Cholesterol to Total-Lipids in Very Large HDL percentage
Acetone,0.0035,0.0020,Acetone
XS-VLDL-PL%,0.0033,0.0017,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,0.0030,0.0017,Tyrosine
ApoB/ApoA1,0.0025,0.0016,Apolipoprotein B to Apolipoprotein A1 ratio
Pyruvate,0.0027,0.0015,Pyruvate
Gln,0.0025,0.0012,Glutamine
L-VLDL-PL%,0.0018,0.0010,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0018,0.0010,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0017,0.0009,Alanine
XXL-VLDL-C,0.0015,0.0009,Cholesterol in Chylomicrons and Extremely Large VLDL
Acetate,0.0017,0.0008,Acetate
L-LDL-C%,0.0012,0.0008,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0012,0.0007,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0012,0.0007,3-Hydroxybutyrate
SFA%,0.0010,0.0005,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0005,0.0004,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Sc-ala,0.0007,0.0003,Spectrometer-corrected alanine
His,0.0005,0.0003,Histidine
L-LDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Large LDL percentage
Ile,0.0005,0.0002,Isoleucine
XL-HDL-CE%,0.0002,8.4392e-05,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
