Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1169,0.1505,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.0665,0.0669,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0738,0.0590,Pyruvate
SFA%,0.0469,0.0490,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0496,0.0444,Creatinine
Tyr,0.0274,0.0397,Tyrosine
Acetate,0.0431,0.0382,Acetate
Ile,0.0344,0.0331,Isoleucine
Gln,0.0347,0.0314,Glutamine
XS-VLDL-PL%,0.0309,0.0312,Phospholipids to Total-Lipids in Very Small VLDL percentage
Lactate,0.0297,0.0288,Lactate
L-LDL-CE%,0.0147,0.0268,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-BCAA,0.0346,0.0262,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu,0.0230,0.0230,Glucose
Unsaturation,0.0210,0.0227,Degree of Unsaturation
Albumin,0.0281,0.0215,Albumin
Ala,0.0319,0.0207,Alanine
GlycA,0.0270,0.0192,Glycoprotein Acetyls
Acetoacetate,0.0085,0.0174,Acetoacetate
Omega-6/Omega-3,0.0175,0.0165,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-C%,0.0102,0.0163,Cholesterol to Total-Lipids in Very Large HDL percentage
Val,0.0216,0.0162,Valine
Acetone,0.0209,0.0159,Acetone
L-HDL-C%,0.0177,0.0144,Cholesterol to Total-Lipids in Large HDL percentage
Gly,0.0161,0.0136,Glycine
His,0.0085,0.0136,Histidine
Glu-lactate,0.0109,0.0135,Glucose-lactate
PUFA%,0.0107,0.0098,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0095,0.0091,Phospholipids to Total-Lipids in IDL percentage
Sc-ala,0.0082,0.0081,Spectrometer-corrected alanine
LDL-size,0.0067,0.0079,Average Diameter for LDL Particles
Leu,0.0070,0.0063,Leucine
3-Hydroxybutyrate,0.0070,0.0060,3-Hydroxybutyrate
Phe,0.0065,0.0060,Phenylalanine
XXL-VLDL-TG%,0.0052,0.0058,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0050,0.0053,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0035,0.0051,Phospholipids to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0043,0.0048,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-C%,0.0047,0.0047,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0062,0.0044,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0057,0.0038,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0044,0.0036,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C%,0.0042,0.0035,Cholesterol to Total-Lipids in Small LDL percentage
Citrate,0.0039,0.0034,Citrate
Omega-3,0.0027,0.0031,Omega-3 Fatty Acids
L-HDL-TG,0.0020,0.0029,Triglycerides in Large HDL
XXL-VLDL-CE%,0.0020,0.0028,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0038,0.0027,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-TG%,0.0023,0.0026,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG,0.0032,0.0026,Triglycerides in Large LDL
L-HDL-PL%,0.0013,0.0025,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-CE%,0.0020,0.0024,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0015,0.0021,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC,0.0027,0.0019,Free Cholesterol in Very Large HDL
DHA,0.0027,0.0018,Docosahexaenoic Acid
XL-HDL-CE%,0.0017,0.0017,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.0007,0.0017,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.0022,0.0014,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0003,0.0003,Cholesteryl Esters to Total-Lipids in Small LDL percentage
