Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2785,0.3727,Creatinine
XS-VLDL-CE%,0.0732,0.1074,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Gly,0.1680,0.0985,Glycine
Total-CE,0.0535,0.0952,Total-Esterified Cholesterol
HDL-FC,0.0467,0.0560,Free Cholesterol in HDL
Albumin,0.0632,0.0445,Albumin
LA,0.0623,0.0396,Linoleic Acid
Cholines,0.0325,0.0246,Total-Cholines
S-LDL-C%,0.0220,0.0211,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.0210,0.0170,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.0107,0.0164,Free Cholesterol to Total-Lipids in Medium HDL percentage
PC,0.0193,0.0143,Phosphatidylcholines
Omega-6,0.0173,0.0137,Omega-6 Fatty Acids
His,0.0182,0.0115,Histidine
XS-VLDL-TG%,0.0100,0.0107,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.0043,0.0072,Cholesteryl Esters in IDL
Total-C,0.0057,0.0056,Total-Cholesterol
LA%,0.0092,0.0047,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0078,0.0047,Leucine
XL-HDL-FC%,0.0077,0.0042,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Tyr,0.0088,0.0039,Tyrosine
Lactate,0.0098,0.0036,Lactate
Gln,0.0102,0.0033,Glutamine
Acetoacetate,0.0065,0.0026,Acetoacetate
XXL-VLDL-CE%,0.0032,0.0018,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0023,0.0015,Valine
Acetone,0.0028,0.0014,Acetone
S-HDL-PL%,0.0037,0.0013,Phospholipids to Total-Lipids in Small HDL percentage
3-Hydroxybutyrate,0.0023,0.0013,3-Hydroxybutyrate
Ala,0.0025,0.0011,Alanine
M-LDL-C%,0.0013,0.0011,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,0.0012,0.0009,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,0.0020,0.0009,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,0.0015,0.0007,Glycoprotein Acetyls
DHA%,0.0012,0.0007,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0008,0.0006,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.0012,0.0005,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-FC%,0.0012,0.0005,Free Cholesterol to Total-Lipids in IDL percentage
Ile,0.0010,0.0005,Isoleucine
Unsaturation,0.0015,0.0004,Degree of Unsaturation
Glu-lactate,0.0005,0.0004,Glucose-lactate
M-LDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.0010,0.0003,Cholesterol to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0005,0.0003,Pyruvate
Sc-ala,0.0003,0.0001,Spectrometer-corrected alanine
PUFA%,0.0003,0.0001,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,0.0003,8.5207e-05,Triglycerides in Large HDL
MUFA%,0.0002,4.8118e-05,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0002,4.1918e-05,Acetate
