Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1917,0.2809,Creatinine
GlycA,0.0840,0.0739,Glycoprotein Acetyls
Gln,0.0827,0.0723,Glutamine
Gly,0.0800,0.0599,Glycine
HDL-FC,0.0475,0.0457,Free Cholesterol in HDL
Citrate,0.0640,0.0358,Citrate
HDL-PL,0.0360,0.0317,Phospholipids in HDL
IDL-PL%,0.0313,0.0294,Phospholipids to Total-Lipids in IDL percentage
Lactate,0.0273,0.0283,Lactate
L-LDL-PL%,0.0317,0.0277,Phospholipids to Total-Lipids in Large LDL percentage
Albumin,0.0222,0.0270,Albumin
HDL-CE,0.0202,0.0216,Cholesteryl Esters in HDL
Pyruvate,0.0270,0.0215,Pyruvate
SFA%,0.0193,0.0204,Saturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0237,0.0201,Valine
Acetone,0.0167,0.0201,Acetone
Phe,0.0247,0.0159,Phenylalanine
His,0.0085,0.0139,Histidine
M-HDL-CE,0.0128,0.0130,Cholesteryl Esters in Medium HDL
DHA%,0.0150,0.0119,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu-lactate,0.0130,0.0109,Glucose-lactate
PUFA,0.0147,0.0094,Polyunsaturated Fatty Acids
XXL-VLDL-CE%,0.0075,0.0080,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0073,0.0072,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ile,0.0075,0.0057,Isoleucine
L-HDL-TG,0.0050,0.0054,Triglycerides in Large HDL
Omega-3,0.0018,0.0051,Omega-3 Fatty Acids
MUFA,0.0043,0.0049,Monounsaturated Fatty Acids
Sc-ala,0.0040,0.0048,Spectrometer-corrected alanine
L-HDL-CE%,0.0042,0.0047,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-CE,0.0048,0.0047,Cholesteryl Esters in Large HDL
IDL-FC%,0.0062,0.0044,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-FC%,0.0045,0.0042,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-PL%,0.0050,0.0042,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,0.0035,0.0040,Triglycerides to Total-Lipids in Large VLDL percentage
Tyr,0.0043,0.0036,Tyrosine
Acetate,0.0025,0.0034,Acetate
S-LDL-PL%,0.0018,0.0033,Phospholipids to Total-Lipids in Small LDL percentage
IDL-CE%,0.0013,0.0027,Cholesteryl Esters to Total-Lipids in IDL percentage
Unsaturation,0.0028,0.0024,Degree of Unsaturation
MUFA%,0.0028,0.0023,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0025,0.0020,Omega-6 Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0028,0.0019,3-Hydroxybutyrate
Omega-6/Omega-3,0.0013,0.0019,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-FC%,0.0015,0.0018,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Glu,0.0022,0.0016,Glucose
L-HDL-PL%,0.0017,0.0016,Phospholipids to Total-Lipids in Large HDL percentage
LA%,0.0022,0.0016,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0007,0.0015,Alanine
XXL-VLDL-PL%,0.0005,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0018,0.0014,Acetoacetate
LDL-size,0.0010,0.0013,Average Diameter for LDL Particles
SM,0.0017,0.0012,Sphingomyelins
XL-VLDL-CE%,0.0007,0.0010,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,0.0010,0.0010,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-CE,0.0017,0.0009,Cholesteryl Esters in Medium VLDL
DHA,0.0007,0.0007,Docosahexaenoic Acid
PUFA%,0.0007,0.0007,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0002,0.0002,Leucine
XS-VLDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Very Small VLDL percentage
