Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.0590,0.0734,Glycoprotein Acetyls
L-LDL-CE%,0.0492,0.0643,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.0513,0.0599,Albumin
IDL-FC%,0.0505,0.0553,Free Cholesterol to Total-Lipids in IDL percentage
DHA,0.0853,0.0533,Docosahexaenoic Acid
Total-BCAA,0.0738,0.0509,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Sc-ala,0.0513,0.0432,Spectrometer-corrected alanine
LA%,0.0460,0.0345,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0197,0.0336,Acetone
3-Hydroxybutyrate,0.0263,0.0335,3-Hydroxybutyrate
Glu-lactate,0.0458,0.0334,Glucose-lactate
Ile,0.0255,0.0322,Isoleucine
Leu,0.0397,0.0284,Leucine
XS-VLDL-CE%,0.0168,0.0223,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Acetate,0.0318,0.0220,Acetate
Ala,0.0067,0.0209,Alanine
Lactate,0.0248,0.0197,Lactate
Pyruvate,0.0098,0.0185,Pyruvate
Tyr,0.0125,0.0175,Tyrosine
His,0.0270,0.0166,Histidine
Gln,0.0162,0.0155,Glutamine
Gly,0.0210,0.0147,Glycine
Phe,0.0108,0.0146,Phenylalanine
L-VLDL-CE%,0.0157,0.0138,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.0093,0.0130,Phospholipids to Total-Lipids in Large LDL percentage
Glu,0.0073,0.0122,Glucose
S-HDL-PL%,0.0142,0.0111,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,0.0165,0.0105,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0090,0.0102,Valine
L-VLDL-PL%,0.0057,0.0100,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC%,0.0032,0.0096,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0078,0.0091,Creatinine
Acetoacetate,0.0065,0.0088,Acetoacetate
MUFA%,0.0078,0.0087,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0053,0.0080,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0065,0.0064,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-CE,0.0032,0.0063,Cholesteryl Esters in IDL
M-VLDL-PL%,0.0082,0.0060,Phospholipids to Total-Lipids in Medium VLDL percentage
PUFA,0.0063,0.0056,Polyunsaturated Fatty Acids
IDL-PL%,0.0083,0.0056,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,0.0043,0.0053,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-PL,0.0077,0.0049,Phospholipids in Very Large HDL
LDL-size,0.0040,0.0049,Average Diameter for LDL Particles
XXL-VLDL-PL%,0.0042,0.0045,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.0043,0.0045,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-C%,0.0062,0.0040,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0043,0.0037,Cholesterol to Total-Lipids in IDL percentage
LA,0.0025,0.0035,Linoleic Acid
S-VLDL-C%,0.0028,0.0035,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.0012,0.0034,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C%,0.0020,0.0032,Cholesterol to Total-Lipids in Small LDL percentage
SM,0.0017,0.0028,Sphingomyelins
SFA%,0.0023,0.0024,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0007,0.0020,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-FC,0.0003,0.0020,Free Cholesterol in Small LDL
S-LDL-PL%,0.0020,0.0019,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.0008,0.0019,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-FC,0.0007,0.0015,Free Cholesterol in Medium HDL
Citrate,0.0005,0.0012,Citrate
M-LDL-PL%,0.0015,0.0012,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.0003,0.0009,Cholesterol to Total-Lipids in Large LDL percentage
HDL-L,0.0005,0.0009,Total-Lipids in HDL
XL-HDL-FC,0.0017,0.0008,Free Cholesterol in Very Large HDL
S-HDL-C%,0.0007,0.0007,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.0005,0.0007,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-TG,0.0005,0.0004,Triglycerides in Very Large HDL
