Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1763,0.2403,Albumin
Creatinine,0.1292,0.1128,Creatinine
His,0.0667,0.0708,Histidine
Glu-lactate,0.0725,0.0587,Glucose-lactate
GlycA,0.0493,0.0487,Glycoprotein Acetyls
L-VLDL-PL%,0.0498,0.0412,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-C%,0.0343,0.0379,Cholesterol to Total-Lipids in Large LDL percentage
Ile,0.0378,0.0354,Isoleucine
Tyr,0.0417,0.0326,Tyrosine
Citrate,0.0382,0.0308,Citrate
Total-BCAA,0.0210,0.0243,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-CE%,0.0177,0.0199,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0150,0.0167,Cholesteryl Esters to Total-Lipids in IDL percentage
Acetoacetate,0.0188,0.0135,Acetoacetate
Acetate,0.0140,0.0127,Acetate
3-Hydroxybutyrate,0.0157,0.0124,3-Hydroxybutyrate
IDL-PL%,0.0132,0.0121,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0097,0.0120,Glutamine
Phe,0.0103,0.0118,Phenylalanine
Leu,0.0082,0.0107,Leucine
Glu,0.0122,0.0104,Glucose
Sc-ala,0.0072,0.0102,Spectrometer-corrected alanine
LA%,0.0140,0.0095,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0112,0.0095,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0088,0.0091,Free Cholesterol to Total-Lipids in IDL percentage
SFA%,0.0093,0.0088,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0093,0.0071,Lactate
Omega-6%,0.0113,0.0069,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0090,0.0068,Glycine
Val,0.0072,0.0068,Valine
XL-VLDL-FC%,0.0042,0.0063,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,0.0047,0.0055,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0060,0.0054,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0050,0.0050,Phospholipids to Total-Lipids in Small HDL percentage
DHA%,0.0057,0.0036,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-TG%,0.0037,0.0036,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.0033,0.0032,Free Cholesterol to Total-Lipids in Medium HDL percentage
Ala,0.0027,0.0030,Alanine
M-LDL-C%,0.0012,0.0025,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.0025,0.0024,Average Diameter for LDL Particles
S-LDL-CE%,0.0030,0.0024,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0030,0.0023,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.0028,0.0023,Degree of Unsaturation
Acetone,0.0018,0.0023,Acetone
L-VLDL-FC%,0.0018,0.0018,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.0018,0.0015,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0017,0.0015,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0015,0.0010,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0012,0.0008,Pyruvate
DHA,0.0003,0.0008,Docosahexaenoic Acid
MUFA%,0.0007,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0008,0.0005,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,0.0003,0.0003,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0002,9.5098e-05,Phospholipids to Total-Lipids in Large LDL percentage
