Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1455,0.1537,Glycoprotein Acetyls
L-HDL-PL%,0.0948,0.1268,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0953,0.0780,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-C%,0.0555,0.0661,Cholesterol to Total-Lipids in Large LDL percentage
IDL-TG%,0.0415,0.0648,Triglycerides to Total-Lipids in IDL percentage
Val,0.0783,0.0645,Valine
Tyr,0.0620,0.0636,Tyrosine
L-HDL-C%,0.0232,0.0370,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.0170,0.0235,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Lactate,0.0293,0.0225,Lactate
Acetone,0.0285,0.0218,Acetone
Creatinine,0.0222,0.0178,Creatinine
LDL-size,0.0197,0.0165,Average Diameter for LDL Particles
L-LDL-CE%,0.0205,0.0162,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0167,0.0161,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0187,0.0140,Phospholipids to Total-Lipids in Large LDL percentage
IDL-CE%,0.0162,0.0125,Cholesteryl Esters to Total-Lipids in IDL percentage
Gln,0.0117,0.0119,Glutamine
XL-HDL-FC,0.0122,0.0119,Free Cholesterol in Very Large HDL
LA,0.0148,0.0118,Linoleic Acid
IDL-FC%,0.0135,0.0116,Free Cholesterol to Total-Lipids in IDL percentage
Total-BCAA,0.0125,0.0113,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LA%,0.0120,0.0112,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL,0.0103,0.0102,Phospholipids in Very Small VLDL
Ala,0.0070,0.0098,Alanine
3-Hydroxybutyrate,0.0137,0.0095,3-Hydroxybutyrate
Acetate,0.0098,0.0084,Acetate
His,0.0102,0.0078,Histidine
Ile,0.0110,0.0075,Isoleucine
Albumin,0.0105,0.0073,Albumin
Pyruvate,0.0072,0.0054,Pyruvate
M-HDL-PL%,0.0058,0.0047,Phospholipids to Total-Lipids in Medium HDL percentage
Citrate,0.0087,0.0047,Citrate
Sc-ala,0.0048,0.0045,Spectrometer-corrected alanine
IDL-PL%,0.0052,0.0045,Phospholipids to Total-Lipids in IDL percentage
S-LDL-FC%,0.0038,0.0036,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0037,0.0035,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.0033,0.0027,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0033,0.0026,Triglycerides to Total-Lipids in Very Large HDL percentage
Gly,0.0022,0.0023,Glycine
Glu-lactate,0.0013,0.0023,Glucose-lactate
L-VLDL-FC%,0.0032,0.0023,Free Cholesterol to Total-Lipids in Large VLDL percentage
PUFA%,0.0037,0.0021,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE%,0.0015,0.0019,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Phe,0.0015,0.0019,Phenylalanine
Acetoacetate,0.0020,0.0017,Acetoacetate
M-LDL-C%,0.0012,0.0008,Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.0010,0.0006,Degree of Unsaturation
MUFA%,0.0007,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0008,0.0005,Omega-3 Fatty Acids
XXL-VLDL-PL%,0.0005,0.0004,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0003,0.0003,Leucine
SFA%,0.0002,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0002,0.0001,Glucose
