Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetate,0.0790,0.0691,Acetate
Acetone,0.0853,0.0549,Acetone
IDL-PL%,0.0478,0.0530,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0548,0.0490,Glucose-lactate
Lactate,0.0687,0.0469,Lactate
Glu,0.0340,0.0438,Glucose
Citrate,0.0257,0.0407,Citrate
Albumin,0.0112,0.0381,Albumin
His,0.0258,0.0364,Histidine
Gly,0.0315,0.0360,Glycine
L-LDL-CE%,0.0267,0.0334,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetoacetate,0.0250,0.0302,Acetoacetate
Tyr,0.0292,0.0260,Tyrosine
Gln,0.0222,0.0249,Glutamine
Phe,0.0115,0.0241,Phenylalanine
IDL-CE%,0.0220,0.0237,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC%,0.0233,0.0233,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-PL%,0.0312,0.0227,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0313,0.0214,Phospholipids to Total-Lipids in Small HDL percentage
Ala,0.0198,0.0191,Alanine
SFA%,0.0090,0.0177,Saturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0182,0.0170,Average Diameter for LDL Particles
GlycA,0.0267,0.0158,Glycoprotein Acetyls
Val,0.0137,0.0154,Valine
L-LDL-PL%,0.0110,0.0130,Phospholipids to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0150,0.0128,3-Hydroxybutyrate
Omega-3%,0.0138,0.0127,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0097,0.0125,Cholesterol to Total-Lipids in Medium LDL percentage
Sc-ala,0.0177,0.0118,Spectrometer-corrected alanine
Creatinine,0.0145,0.0116,Creatinine
Leu,0.0053,0.0099,Leucine
DHA,0.0058,0.0097,Docosahexaenoic Acid
L-HDL-PL%,0.0132,0.0087,Phospholipids to Total-Lipids in Large HDL percentage
LA%,0.0087,0.0087,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0062,0.0080,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0088,0.0078,Omega-3 Fatty Acids
XXL-VLDL-CE%,0.0047,0.0076,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.0075,0.0070,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
DHA%,0.0082,0.0067,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0078,0.0057,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0027,0.0055,Isoleucine
M-LDL-CE%,0.0033,0.0052,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.0043,0.0051,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0065,0.0047,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-FC%,0.0073,0.0043,Free Cholesterol to Total-Lipids in Large VLDL percentage
Pyruvate,0.0033,0.0039,Pyruvate
S-LDL-PL%,0.0047,0.0037,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,0.0042,0.0037,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC,0.0057,0.0034,Free Cholesterol in Very Small VLDL
XXL-VLDL-FC%,0.0047,0.0034,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.0030,0.0032,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.0030,0.0031,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C,0.0033,0.0027,Cholesterol in Very Large VLDL
PUFA%,0.0028,0.0022,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0005,0.0020,Degree of Unsaturation
L-HDL-P,0.0020,0.0019,Concentration of Large HDL Particles
M-LDL-P,0.0027,0.0018,Concentration of Medium LDL Particles
XXL-VLDL-TG%,0.0028,0.0015,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0007,0.0013,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,0.0012,0.0008,Triglycerides to Total-Lipids in Very Small VLDL percentage
