Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.33 [1.09-1.62],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.22 [0.99-1.50],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,1.13 [0.93-1.37],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.12 [0.85-1.48],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.05 [0.84-1.32],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.97 [0.78-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.80 [0.66-0.98],1.000,,Cholesteryl Esters in LDL
S-HDL-C,0.62 [0.51-0.76],0.881,,Cholesterol in Small HDL
Total-P,0.60 [0.48-0.74],0.886,,Total-Concentration of Lipoprotein Particles
HDL-P,0.60 [0.48-0.74],0.850,,Concentration of HDL Particles
