Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.03-1.34],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.14 [1.01-1.28],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.12 [0.97-1.30],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.05 [0.93-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-FC%,1.02 [0.90-1.17],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.93 [0.82-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.91 [0.81-1.03],1.000,,VLDL Cholesterol
Remnant-C,0.86 [0.76-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.84 [0.75-0.96],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.81 [0.71-0.92],1.000,,Total-Cholesterol
