Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.98-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.03 [0.94-1.12],1.000,,Leucine
Total-BCAA,1.01 [0.93-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,1.01 [0.93-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.00 [0.92-1.10],1.000,,Valine
Creatinine,0.97 [0.87-1.08],1.000,,Creatinine
LDL-FC,0.96 [0.88-1.05],1.000,,Free Cholesterol in LDL
HDL-FC,0.92 [0.84-1.01],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.87 [0.80-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.87 [0.79-0.95],1.000,,Degree of Unsaturation
