Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,1.08 [0.90-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.08 [0.90-1.29],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-TG%,1.07 [0.90-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.05 [0.89-1.25],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.05 [0.88-1.25],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-CE,0.99 [0.84-1.18],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.99 [0.82-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.95 [0.78-1.15],1.000,,Cholesteryl Esters in HDL
Total-CE,0.91 [0.76-1.10],1.000,,Total-Esterified Cholesterol
LDL-CE,0.90 [0.75-1.08],1.000,,Cholesteryl Esters in LDL
