Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.17 [0.98-1.38],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.15 [0.97-1.36],1.000,,Valine
Total-BCAA,1.15 [0.97-1.36],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB,1.14 [0.97-1.35],1.000,,Apolipoprotein B
M-LDL-PL%,1.04 [0.88-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,0.99 [0.82-1.18],1.000,,Docosahexaenoic Acid
LA%,0.93 [0.77-1.12],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.92 [0.76-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.89 [0.73-1.07],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.89 [0.74-1.07],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
