Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [1.04-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.10 [0.99-1.22],1.000,,Phenylalanine
Gly,1.04 [0.94-1.14],1.000,,Glycine
Tyr,1.01 [0.91-1.12],1.000,,Tyrosine
M-LDL-CE%,1.01 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.98 [0.87-1.10],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA%,0.95 [0.84-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.92 [0.81-1.05],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.90 [0.80-1.01],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.88 [0.78-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
