Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.21 [1.14-1.28],1.156e-04,***,Glycoprotein Acetyls
IDL-TG%,1.17 [1.11-1.24],0.027,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.10-1.24],0.063,,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.16 [1.10-1.23],0.096,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.08-1.21],0.858,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.87 [0.82-0.92],0.240,,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.86 [0.81-0.90],0.012,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.85 [0.81-0.91],0.058,,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.85 [0.80-0.90],0.019,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.85 [0.80-0.90],0.007,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
