Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.13 [1.07-1.18],0.480,,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.12 [1.07-1.18],0.964,,Phospholipids to Total-Lipids in Medium HDL percentage
Gly,1.11 [1.07-1.16],0.015,*,Glycine
ApoB/ApoA1,1.07 [1.03-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.00 [0.96-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,0.89 [0.84-0.93],0.264,,HDL Cholesterol
HDL-CE,0.88 [0.84-0.93],0.179,,Cholesteryl Esters in HDL
L-HDL-L,0.88 [0.84-0.93],0.219,,Total-Lipids in Large HDL
L-HDL-C,0.88 [0.84-0.93],0.148,,Cholesterol in Large HDL
L-HDL-CE,0.88 [0.84-0.93],0.130,,Cholesteryl Esters in Large HDL
