Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [1.01-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.05 [0.99-1.13],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,1.05 [0.99-1.12],1.000,,Omega-3 Fatty Acids
DHA,1.04 [0.97-1.11],1.000,,Docosahexaenoic Acid
MUFA,1.01 [0.94-1.08],1.000,,Monounsaturated Fatty Acids
ApoB,0.96 [0.90-1.01],1.000,,Apolipoprotein B
ApoB/ApoA1,0.95 [0.89-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.94 [0.88-1.01],1.000,,Valine
Clinical LDL-C,0.94 [0.88-1.00],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.92 [0.87-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
