Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.44 [1.30-1.60],8.489e-07,***,Creatinine
IDL-TG%,1.29 [1.18-1.42],0.035,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.29 [1.17-1.42],0.058,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.26 [1.15-1.38],0.174,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,1.01 [0.92-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,0.97 [0.89-1.06],1.000,,VLDL Cholesterol
XS-VLDL-CE%,0.80 [0.73-0.88],0.924,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.79 [0.72-0.87],0.589,,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C%,0.79 [0.72-0.86],0.048,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.78 [0.71-0.85],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
