Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.18 [1.11-1.27],0.285,,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.15 [1.07-1.23],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.10 [1.03-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-C%,1.04 [0.98-1.11],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.04 [0.96-1.12],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
Remnant-C,0.91 [0.85-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.84-0.96],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-C%,0.86 [0.81-0.91],0.250,,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.84 [0.79-0.89],0.014,*,Cholesterol to Total-Lipids in Small LDL percentage
Val,0.84 [0.78-0.90],0.447,,Valine
