Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Remnant-C,1.13 [0.96-1.34],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.11 [0.93-1.31],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.06 [0.90-1.26],1.000,,LDL Cholesterol
HDL-C,1.03 [0.86-1.23],1.000,,HDL Cholesterol
M-LDL-TG%,1.03 [0.87-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.99 [0.81-1.21],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-C%,0.96 [0.80-1.15],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.95 [0.82-1.11],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.92 [0.79-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.91 [0.76-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
