Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.47 [1.27-1.70],0.059,,Lactate
L-VLDL-PL%,1.30 [1.10-1.53],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.27 [1.08-1.48],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.25 [1.07-1.47],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.20 [1.04-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
DHA%,0.90 [0.76-1.06],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,0.85 [0.73-1.00],1.000,,Total-Esterified Cholesterol
LA%,0.83 [0.71-0.97],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.81 [0.69-0.96],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.81 [0.70-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
