Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.12 [1.03-1.22],1.000,,Tyrosine
M-LDL-TG%,1.10 [1.00-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.04 [0.95-1.15],1.000,,Leucine
Ile,1.02 [0.93-1.12],1.000,,Isoleucine
Total-BCAA,1.02 [0.93-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6,0.97 [0.88-1.07],1.000,,Omega-6 Fatty Acids
PUFA,0.97 [0.88-1.07],1.000,,Polyunsaturated Fatty Acids
HDL-FC,0.89 [0.80-0.98],1.000,,Free Cholesterol in HDL
Unsaturation,0.87 [0.79-0.97],1.000,,Degree of Unsaturation
M-LDL-FC%,0.87 [0.79-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
