Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.11-1.27],0.301,,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.19 [1.11-1.27],0.385,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.15 [1.08-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.04 [0.97-1.11],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.03 [0.96-1.11],1.000,,Valine
M-LDL-FC%,0.87 [0.81-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.85 [0.80-0.91],0.853,,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.84 [0.79-0.90],0.061,,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.84 [0.78-0.90],0.252,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.83 [0.78-0.89],0.086,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
