Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.24 [1.13-1.35],0.958,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,1.10 [1.01-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.07 [0.99-1.16],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.03 [0.94-1.12],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.01 [0.92-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.94 [0.85-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.82 [0.76-0.89],0.368,,Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.80 [0.73-0.88],0.322,,Total-Cholesterol
Total-CE,0.80 [0.73-0.87],0.252,,Total-Esterified Cholesterol
L-LDL-C%,0.80 [0.73-0.87],0.192,,Cholesterol to Total-Lipids in Large LDL percentage
