Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,1.12 [0.95-1.32],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-TG%,1.11 [0.96-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6%,1.09 [0.92-1.30],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.09 [0.91-1.30],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.04 [0.88-1.23],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.97 [0.84-1.12],1.000,,Phenylalanine
ApoB,0.91 [0.79-1.05],1.000,,Apolipoprotein B
ApoB/ApoA1,0.91 [0.78-1.05],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.90 [0.77-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.88 [0.77-1.02],1.000,,Clinical LDL Cholesterol
