Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.12 [1.03-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.08 [1.00-1.17],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.07 [0.99-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gly,1.02 [0.95-1.09],1.000,,Glycine
Ala,1.02 [0.94-1.10],1.000,,Alanine
VLDL-C,0.97 [0.90-1.05],1.000,,VLDL Cholesterol
LDL-CE,0.94 [0.87-1.01],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.93 [0.86-1.01],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.92 [0.85-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.92 [0.85-1.00],1.000,,Total-Cholesterol
