Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.23 [1.11-1.36],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.10 [1.01-1.21],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.03 [0.94-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.02 [0.93-1.11],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.00 [0.92-1.10],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
VLDL-C,0.96 [0.88-1.06],1.000,,VLDL Cholesterol
LDL-CE,0.88 [0.80-0.96],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.79 [0.71-0.88],1.000,,Cholesteryl Esters in HDL
L-LDL-C%,0.79 [0.72-0.87],0.421,,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.77 [0.69-0.85],0.264,,Free Cholesterol to Total-Lipids in Medium HDL percentage
