Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.33 [1.10-1.62],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
TG/PG,1.19 [0.95-1.48],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,1.05 [0.85-1.30],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.04 [0.84-1.28],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.01 [0.81-1.26],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-C,0.86 [0.70-1.05],1.000,,VLDL Cholesterol
M-LDL-FC%,0.82 [0.66-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.73 [0.60-0.89],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.69 [0.55-0.86],1.000,,Cholesteryl Esters in HDL
Total-C,0.66 [0.54-0.81],1.000,,Total-Cholesterol
