Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.97-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.05 [0.95-1.16],1.000,,Saturated Fatty Acids
Albumin,1.03 [0.94-1.13],1.000,,Albumin
HDL-FC,1.03 [0.93-1.13],1.000,,Free Cholesterol in HDL
Total-FA,1.02 [0.93-1.13],1.000,,Total-Fatty Acids
Total-CE,0.99 [0.90-1.09],1.000,,Total-Esterified Cholesterol
LDL-CE,0.99 [0.90-1.08],1.000,,Cholesteryl Esters in LDL
VLDL-CE,0.99 [0.90-1.08],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.96 [0.87-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.95 [0.86-1.05],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
