Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.25 [1.15-1.36],0.051,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.24 [1.14-1.35],0.142,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.24 [1.14-1.35],0.383,,Phospholipids to Total-Lipids in Medium HDL percentage
Tyr,1.04 [0.96-1.12],1.000,,Tyrosine
Phe,1.01 [0.93-1.09],1.000,,Phenylalanine
L-LDL-FC%,0.82 [0.76-0.89],0.267,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.81 [0.75-0.88],0.372,,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.81 [0.75-0.88],0.037,*,Cholesterol to Total-Lipids in IDL percentage
PUFA%,0.81 [0.74-0.88],0.411,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.81 [0.74-0.88],0.175,,Linoleic Acid to Total-Fatty Acids percentage
