Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,1.14 [0.95-1.36],1.000,,Total-Cholesterol
Remnant-C,1.12 [0.95-1.32],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.11 [0.93-1.31],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.08 [0.91-1.28],1.000,,LDL Cholesterol
M-LDL-TG%,1.03 [0.87-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,0.91 [0.77-1.06],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-FC%,0.87 [0.74-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,0.87 [0.74-1.03],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,0.83 [0.69-0.99],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.81 [0.68-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
