Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.15-1.38],0.098,,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.24 [1.13-1.35],0.879,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.16 [1.06-1.27],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.02 [0.94-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.02 [0.93-1.11],1.000,,Alanine
VLDL-C,0.97 [0.89-1.06],1.000,,VLDL Cholesterol
Total-C,0.86 [0.79-0.94],1.000,,Total-Cholesterol
IDL-C%,0.82 [0.75-0.89],0.754,,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.80 [0.73-0.88],0.334,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.78 [0.71-0.85],0.012,*,Cholesterol to Total-Lipids in Large LDL percentage
