Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.37 [1.15-1.64],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.36 [1.16-1.59],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.09 [0.92-1.30],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-C,1.01 [0.86-1.18],1.000,,VLDL Cholesterol
ApoA1,1.00 [0.84-1.19],1.000,,Apolipoprotein A1
Remnant-C,0.93 [0.79-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.91 [0.78-1.08],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.90 [0.75-1.07],1.000,,Cholesteryl Esters in HDL
Total-C,0.89 [0.75-1.05],1.000,,Total-Cholesterol
M-LDL-FC%,0.78 [0.66-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
