Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.05 [0.93-1.17],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.03 [0.91-1.17],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-CE%,1.02 [0.88-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.02 [0.88-1.19],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.02 [0.89-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.98 [0.86-1.12],1.000,,Cholesteryl Esters in HDL
M-VLDL-TG%,0.94 [0.83-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-CE,0.94 [0.84-1.05],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.93 [0.83-1.05],1.000,,Cholesteryl Esters in LDL
Total-CE,0.93 [0.82-1.06],1.000,,Total-Esterified Cholesterol
