Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.82 [1.56-2.14],3.528e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.76 [1.49-2.09],1.583e-05,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.76 [1.51-2.04],3.937e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.65 [1.40-1.94],4.194e-04,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.64 [1.38-1.95],0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.57 [1.33-1.86],0.030,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,1.53 [1.34-1.76],2.993e-04,***,Tyrosine
S-LDL-TG%,1.53 [1.31-1.79],0.040,*,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-C%,0.67 [0.58-0.76],9.585e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.66 [0.57-0.76],0.004,**,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-L,0.64 [0.54-0.75],0.034,*,Total-Lipids in Small HDL
Albumin,0.64 [0.55-0.73],1.219e-04,***,Albumin
IDL-C%,0.60 [0.52-0.69],4.711e-07,***,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.60 [0.51-0.70],1.768e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.59 [0.51-0.68],9.328e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.58 [0.50-0.68],3.227e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C%,0.57 [0.49-0.66],4.915e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.56 [0.48-0.64],1.680e-11,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-P,0.54 [0.46-0.64],5.455e-07,***,Concentration of Small HDL Particles
S-HDL-C,0.53 [0.45-0.63],3.350e-08,***,Cholesterol in Small HDL
XL-HDL-C%,0.52 [0.42-0.65],6.798e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE,0.50 [0.43-0.59],7.961e-11,***,Cholesteryl Esters in Small HDL
