Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.19 [1.00-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.13 [0.94-1.36],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.11 [0.93-1.33],1.000,,Monounsaturated Fatty Acids
DHA,1.08 [0.91-1.28],1.000,,Docosahexaenoic Acid
Omega-3,1.07 [0.91-1.27],1.000,,Omega-3 Fatty Acids
VLDL-CE,0.95 [0.81-1.13],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.92 [0.77-1.10],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.86 [0.72-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.85 [0.70-1.02],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.84 [0.70-1.01],1.000,,Linoleic Acid to Total-Fatty Acids percentage
