Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.28 [1.19-1.38],7.201e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.25 [1.17-1.34],5.083e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.25 [1.16-1.34],9.353e-04,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.21 [1.12-1.30],0.141,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.20 [1.11-1.28],0.245,,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-C%,0.83 [0.77-0.89],0.040,*,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-C%,0.83 [0.77-0.88],0.004,**,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.81 [0.75-0.87],6.546e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.80 [0.75-0.86],1.556e-04,***,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.80 [0.74-0.87],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.77 [0.72-0.83],8.944e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
