Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.04 [0.96-1.13],1.000,,Isoleucine
Leu,1.03 [0.95-1.12],1.000,,Leucine
Total-BCAA,1.02 [0.94-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.00 [0.92-1.09],1.000,,Valine
VLDL-C,0.96 [0.89-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.92 [0.85-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.90 [0.82-0.98],1.000,,Cholesteryl Esters in HDL
Total-C,0.89 [0.82-0.97],1.000,,Total-Cholesterol
L-LDL-C%,0.81 [0.74-0.88],0.507,,Cholesterol to Total-Lipids in Large LDL percentage
