Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.17 [1.01-1.35],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.11 [0.97-1.27],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-PL%,1.09 [0.96-1.24],1.000,,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL,1.08 [0.95-1.24],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.02 [0.89-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.86 [0.75-0.98],1.000,,VLDL Cholesterol
HDL-CE,0.79 [0.69-0.92],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.76 [0.67-0.87],1.000,,Cholesteryl Esters in LDL
L-LDL-C%,0.73 [0.64-0.83],0.887,,Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,0.72 [0.63-0.83],0.673,,Total-Esterified Cholesterol
