Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0840,0.0795,Creatinine
His,0.1013,0.0630,Histidine
Albumin,0.0515,0.0585,Albumin
Acetoacetate,0.0305,0.0556,Acetoacetate
Ile,0.0498,0.0530,Isoleucine
Phe,0.0187,0.0530,Phenylalanine
Leu,0.0440,0.0429,Leucine
Gly,0.0403,0.0383,Glycine
GlycA,0.0372,0.0338,Glycoprotein Acetyls
Gln,0.0292,0.0322,Glutamine
Val,0.0345,0.0321,Valine
LA%,0.0405,0.0302,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0248,0.0298,Average Diameter for LDL Particles
Tyr,0.0355,0.0243,Tyrosine
Lactate,0.0173,0.0224,Lactate
Ala,0.0155,0.0200,Alanine
M-LDL-CE%,0.0140,0.0187,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-C%,0.0197,0.0168,Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL%,0.0148,0.0167,Phospholipids to Total-Lipids in Large HDL percentage
Pyruvate,0.0178,0.0162,Pyruvate
L-LDL-C%,0.0225,0.0156,Cholesterol to Total-Lipids in Large LDL percentage
Glu,0.0127,0.0156,Glucose
SFA%,0.0097,0.0140,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0077,0.0138,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG%,0.0097,0.0134,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0168,0.0123,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0085,0.0116,Citrate
Acetate,0.0100,0.0113,Acetate
L-LDL-PL%,0.0073,0.0093,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0077,0.0089,Acetone
M-LDL-PL%,0.0073,0.0084,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,0.0118,0.0066,Phospholipids to Total-Lipids in Large VLDL percentage
Glu-lactate,0.0102,0.0065,Glucose-lactate
XS-VLDL-TG%,0.0082,0.0065,Triglycerides to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,0.0055,0.0064,3-Hydroxybutyrate
DHA%,0.0073,0.0063,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.0140,0.0058,Docosahexaenoic Acid
Omega-6/Omega-3,0.0113,0.0058,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-PL%,0.0055,0.0056,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.0038,0.0049,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,0.0048,0.0046,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-C%,0.0060,0.0046,Cholesterol to Total-Lipids in Very Large HDL percentage
PUFA%,0.0052,0.0045,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.0073,0.0045,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE%,0.0007,0.0041,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-FC%,0.0068,0.0040,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-PL%,0.0075,0.0040,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,0.0028,0.0038,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0030,0.0037,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.0038,0.0035,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0033,0.0032,Spectrometer-corrected alanine
S-LDL-CE%,0.0035,0.0030,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-TG,0.0032,0.0028,Triglycerides in Large LDL
L-LDL-CE%,0.0022,0.0027,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.0012,0.0025,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0035,0.0025,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-C%,0.0013,0.0025,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.0038,0.0024,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-TG,0.0010,0.0023,Triglycerides in Medium HDL
S-LDL-PL%,0.0020,0.0021,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-C%,0.0018,0.0021,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3%,0.0038,0.0015,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0005,0.0013,Degree of Unsaturation
M-HDL-PL%,0.0007,0.0011,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-FC%,0.0008,0.0008,Free Cholesterol to Total-Lipids in Small HDL percentage
Total-BCAA,0.0008,0.0005,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
