Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1457,0.1412,Glycoprotein Acetyls
Leu,0.1122,0.1221,Leucine
Albumin,0.0812,0.0958,Albumin
LA%,0.0873,0.0784,Linoleic Acid to Total-Fatty Acids percentage
Creatinine,0.0682,0.0689,Creatinine
Citrate,0.0695,0.0631,Citrate
Tyr,0.0513,0.0492,Tyrosine
Gly,0.0488,0.0413,Glycine
L-LDL-TG%,0.0310,0.0397,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.0388,0.0324,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0285,0.0245,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0195,0.0190,Acetate
S-HDL-PL%,0.0170,0.0163,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,0.0163,0.0146,Phospholipids to Total-Lipids in IDL percentage
L-LDL-C%,0.0128,0.0138,Cholesterol to Total-Lipids in Large LDL percentage
Sc-ala,0.0115,0.0133,Spectrometer-corrected alanine
IDL-C%,0.0098,0.0129,Cholesterol to Total-Lipids in IDL percentage
Ile,0.0093,0.0116,Isoleucine
Total-BCAA,0.0080,0.0110,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gln,0.0095,0.0106,Glutamine
IDL-FC%,0.0077,0.0076,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0053,0.0074,Phenylalanine
XS-VLDL-PL%,0.0058,0.0070,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA,0.0078,0.0069,Docosahexaenoic Acid
Lactate,0.0070,0.0067,Lactate
SFA%,0.0075,0.0063,Saturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0040,0.0060,Valine
His,0.0068,0.0055,Histidine
Pyruvate,0.0072,0.0054,Pyruvate
M-LDL-TG%,0.0037,0.0053,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,0.0040,0.0052,Glucose
M-LDL-C%,0.0055,0.0049,Cholesterol to Total-Lipids in Medium LDL percentage
MUFA%,0.0053,0.0047,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL%,0.0055,0.0047,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.0048,0.0045,Cholesteryl Esters to Total-Lipids in IDL percentage
Ala,0.0052,0.0038,Alanine
XL-HDL-TG,0.0030,0.0035,Triglycerides in Very Large HDL
L-HDL-PL%,0.0027,0.0028,Phospholipids to Total-Lipids in Large HDL percentage
Acetoacetate,0.0040,0.0028,Acetoacetate
L-LDL-PL%,0.0028,0.0024,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0028,0.0023,Acetone
XXL-VLDL-TG%,0.0017,0.0020,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0020,0.0019,Degree of Unsaturation
M-LDL-CE%,0.0020,0.0017,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,0.0020,0.0016,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.0017,0.0016,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC%,0.0020,0.0015,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0017,0.0015,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
3-Hydroxybutyrate,0.0008,0.0010,3-Hydroxybutyrate
DHA%,0.0005,0.0010,Docosahexaenoic Acid to Total-Fatty Acids percentage
LDL-size,0.0005,0.0004,Average Diameter for LDL Particles
Glu-lactate,0.0003,0.0003,Glucose-lactate
