Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-PL%,0.1070,0.1847,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,0.0517,0.1508,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0913,0.1375,Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.0785,0.1051,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.0652,0.0763,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Tyr,0.0942,0.0544,Tyrosine
PUFA%,0.0405,0.0386,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0688,0.0360,Glutamine
GlycA,0.0710,0.0291,Glycoprotein Acetyls
L-HDL-CE%,0.0267,0.0256,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Unsaturation,0.0328,0.0224,Degree of Unsaturation
XS-VLDL-PL%,0.0315,0.0210,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0277,0.0142,Omega-3 Fatty Acids
3-Hydroxybutyrate,0.0345,0.0142,3-Hydroxybutyrate
IDL-CE%,0.0237,0.0133,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE%,0.0260,0.0124,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-3%,0.0205,0.0110,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0248,0.0090,Albumin
MUFA%,0.0048,0.0072,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA,0.0113,0.0068,Linoleic Acid
Glu-lactate,0.0140,0.0059,Glucose-lactate
Omega-6/Omega-3,0.0107,0.0055,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0087,0.0033,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-C%,0.0015,0.0029,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-FC%,0.0057,0.0023,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0045,0.0018,Spectrometer-corrected alanine
Creatinine,0.0042,0.0015,Creatinine
Glu,0.0033,0.0015,Glucose
XXL-VLDL-CE,0.0025,0.0013,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Gly,0.0032,0.0010,Glycine
Ala,0.0018,0.0009,Alanine
His,0.0023,0.0007,Histidine
XXL-VLDL-C,0.0012,0.0005,Cholesterol in Chylomicrons and Extremely Large VLDL
DHA%,0.0013,0.0005,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0005,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0008,0.0003,Acetoacetate
S-HDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.0003,0.0001,Leucine
Phe,0.0003,9.7541e-05,Phenylalanine
IDL-FC%,0.0002,6.2999e-05,Free Cholesterol to Total-Lipids in IDL percentage
