Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0998,0.0876,Creatinine
Leu,0.0660,0.0743,Leucine
M-HDL-FC%,0.0617,0.0666,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,0.0450,0.0446,Cholesteryl Esters in Very Large HDL
SFA%,0.0442,0.0408,Saturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0357,0.0397,Citrate
M-LDL-PL%,0.0532,0.0365,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0278,0.0304,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gln,0.0255,0.0295,Glutamine
LDL-size,0.0292,0.0267,Average Diameter for LDL Particles
XL-HDL-C,0.0265,0.0266,Cholesterol in Very Large HDL
Tyr,0.0145,0.0253,Tyrosine
Omega-6/Omega-3,0.0190,0.0244,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ala,0.0172,0.0236,Alanine
Unsaturation,0.0175,0.0227,Degree of Unsaturation
Val,0.0117,0.0209,Valine
M-LDL-CE%,0.0280,0.0206,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LA%,0.0233,0.0197,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-FC%,0.0262,0.0182,Free Cholesterol to Total-Lipids in Small HDL percentage
Acetoacetate,0.0133,0.0165,Acetoacetate
DHA%,0.0192,0.0162,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-FC%,0.0202,0.0159,Free Cholesterol to Total-Lipids in Large HDL percentage
Acetate,0.0233,0.0149,Acetate
His,0.0103,0.0136,Histidine
XL-HDL-FC,0.0093,0.0131,Free Cholesterol in Very Large HDL
XL-HDL-P,0.0118,0.0128,Concentration of Very Large HDL Particles
Gly,0.0157,0.0127,Glycine
Sc-ala,0.0138,0.0124,Spectrometer-corrected alanine
L-LDL-PL%,0.0118,0.0119,Phospholipids to Total-Lipids in Large LDL percentage
Lactate,0.0183,0.0114,Lactate
Pyruvate,0.0120,0.0114,Pyruvate
XXL-VLDL-PL%,0.0088,0.0097,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0062,0.0092,Cholesterol to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0093,0.0092,Glucose-lactate
3-Hydroxybutyrate,0.0100,0.0088,3-Hydroxybutyrate
XXL-VLDL-CE%,0.0082,0.0084,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0037,0.0084,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,0.0142,0.0082,Triglycerides in Large HDL
L-HDL-C%,0.0073,0.0081,Cholesterol to Total-Lipids in Large HDL percentage
Phe,0.0063,0.0069,Phenylalanine
DHA,0.0073,0.0068,Docosahexaenoic Acid
Acetone,0.0068,0.0065,Acetone
ApoB/ApoA1,0.0045,0.0049,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-FC%,0.0020,0.0046,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.0045,0.0044,Cholesterol to Total-Lipids in IDL percentage
PUFA/MUFA,0.0055,0.0037,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-TG%,0.0030,0.0036,Triglycerides to Total-Lipids in Very Large HDL percentage
GlycA,0.0040,0.0034,Glycoprotein Acetyls
MUFA%,0.0032,0.0034,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0037,0.0034,Phospholipids to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0017,0.0032,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-TG%,0.0015,0.0032,Triglycerides to Total-Lipids in Large VLDL percentage
Phosphoglyc,0.0023,0.0030,Phosphoglycerides
XL-HDL-C%,0.0043,0.0029,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,0.0023,0.0027,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.0017,0.0027,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Glu,0.0008,0.0025,Glucose
LDL-TG,0.0033,0.0025,Triglycerides in LDL
Ile,0.0013,0.0022,Isoleucine
XXL-VLDL-TG%,0.0005,0.0021,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0013,0.0020,Albumin
S-VLDL-CE%,0.0010,0.0015,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-size,0.0023,0.0015,Average Diameter for VLDL Particles
IDL-PL%,0.0015,0.0013,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0017,0.0013,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0010,0.0009,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,0.0005,0.0009,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C%,0.0005,0.0005,Cholesterol to Total-Lipids in Small HDL percentage
Omega-3%,0.0008,0.0004,Omega-3 Fatty Acids to Total-Fatty Acids percentage
