Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-PL%,0.0990,0.2036,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,0.0543,0.1702,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.1713,0.1131,Glycoprotein Acetyls
Albumin,0.1663,0.1024,Albumin
XL-HDL-FC%,0.0653,0.0588,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.0265,0.0514,Cholesterol to Total-Lipids in Large LDL percentage
IDL-TG%,0.0217,0.0480,Triglycerides to Total-Lipids in IDL percentage
LA,0.0412,0.0345,Linoleic Acid
S-LDL-CE%,0.0493,0.0300,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.0297,0.0183,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-FC%,0.0400,0.0179,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-CE%,0.0090,0.0171,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Tyr,0.0277,0.0145,Tyrosine
XL-HDL-P,0.0128,0.0117,Concentration of Very Large HDL Particles
IDL-CE%,0.0160,0.0103,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0175,0.0097,Phospholipids to Total-Lipids in Very Small VLDL percentage
PC,0.0112,0.0097,Phosphatidylcholines
L-HDL-TG,0.0133,0.0083,Triglycerides in Large HDL
S-LDL-PL%,0.0140,0.0079,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,0.0178,0.0076,Glucose-lactate
Acetoacetate,0.0110,0.0056,Acetoacetate
Citrate,0.0118,0.0055,Citrate
L-HDL-CE,0.0065,0.0054,Cholesteryl Esters in Large HDL
L-HDL-C%,0.0028,0.0054,Cholesterol to Total-Lipids in Large HDL percentage
Acetone,0.0097,0.0051,Acetone
MUFA%,0.0053,0.0032,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0052,0.0031,Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,0.0047,0.0030,Pyruvate
IDL-FC%,0.0053,0.0026,Free Cholesterol to Total-Lipids in IDL percentage
Val,0.0052,0.0026,Valine
M-LDL-P,0.0028,0.0018,Concentration of Medium LDL Particles
Acetate,0.0042,0.0018,Acetate
XS-VLDL-FC%,0.0032,0.0013,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Creatinine,0.0028,0.0012,Creatinine
S-HDL-PL%,0.0025,0.0012,Phospholipids to Total-Lipids in Small HDL percentage
Gln,0.0030,0.0012,Glutamine
M-LDL-CE%,0.0020,0.0011,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,0.0022,0.0010,Glycine
Sc-ala,0.0017,0.0007,Spectrometer-corrected alanine
His,0.0013,0.0007,Histidine
IDL-C%,0.0005,0.0003,Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.0005,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Very Large VLDL percentage
Ala,0.0005,0.0002,Alanine
ApoB/ApoA1,0.0003,0.0002,Apolipoprotein B to Apolipoprotein A1 ratio
Phe,0.0002,9.5161e-05,Phenylalanine
XL-HDL-FC,0.0002,6.8256e-05,Free Cholesterol in Very Large HDL
Total-BCAA,0.0002,6.5359e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
