Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0857,0.2490,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0820,0.2026,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.1547,0.1129,Glycoprotein Acetyls
Albumin,0.1977,0.1083,Albumin
L-HDL-PL%,0.0592,0.0517,Phospholipids to Total-Lipids in Large HDL percentage
LA,0.0523,0.0461,Linoleic Acid
Glu-lactate,0.0485,0.0378,Glucose-lactate
Glu,0.0270,0.0252,Glucose
S-LDL-CE%,0.0365,0.0246,Cholesteryl Esters to Total-Lipids in Small LDL percentage
PUFA%,0.0308,0.0223,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0245,0.0155,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0220,0.0129,3-Hydroxybutyrate
Creatinine,0.0143,0.0079,Creatinine
PUFA/MUFA,0.0092,0.0075,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Citrate,0.0140,0.0073,Citrate
Omega-3%,0.0178,0.0072,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA,0.0100,0.0067,Polyunsaturated Fatty Acids
VLDL-size,0.0135,0.0063,Average Diameter for VLDL Particles
L-LDL-CE%,0.0117,0.0061,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-P,0.0118,0.0061,Total-Concentration of Lipoprotein Particles
Leu,0.0095,0.0052,Leucine
Gly,0.0125,0.0044,Glycine
Total-BCAA,0.0070,0.0034,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-C%,0.0028,0.0029,Cholesterol to Total-Lipids in Small LDL percentage
Phe,0.0052,0.0028,Phenylalanine
Tyr,0.0052,0.0026,Tyrosine
IDL-CE%,0.0035,0.0024,Cholesteryl Esters to Total-Lipids in IDL percentage
Sc-ala,0.0047,0.0024,Spectrometer-corrected alanine
Acetoacetate,0.0065,0.0022,Acetoacetate
DHA%,0.0045,0.0019,Docosahexaenoic Acid to Total-Fatty Acids percentage
Gln,0.0050,0.0014,Glutamine
M-LDL-CE%,0.0025,0.0013,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
His,0.0025,0.0012,Histidine
Acetate,0.0025,0.0009,Acetate
XS-VLDL-FC%,0.0013,0.0004,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA,0.0007,0.0003,Docosahexaenoic Acid
Ala,0.0007,0.0002,Alanine
IDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in IDL percentage
